param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
26.0,rvi_signal_oversold^26^13^0.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,33.412,165.596,14.347,5.126,7.044,11.542,32.307,1.691,0.695,155.0,71.613,0.576,44.941,0.0,16.983,586.579,14.347,15.149,21.435,40.884,38.722,2.027,0.633,47.0,78.723,0.482,46.927,0.0,13.154,355.228,6.597,11.797,17.51,53.848,30.112,1.576,0.677,44.0,75.0,0.623,44.131,0.0,-7.457,-149.102,12.594,-4.807,-5.996,-11.839,31.017,1.623,0.738,39.0,58.974,0.488,43.521,0.0,8.374,476.261,3.968,17.002,24.845,120.022,28.013,1.466,0.599,28.0,71.429,0.787,44.962,0.0,rvi_signal_oversold,[26 13 0.0 'SMA'],13,0.0,SMA,,
10.0,bb_neutral^10.0^1.5,2026-03-02 01:00:00,2026-06-17 18:15:00,16.185,66.248,16.996,2.084,2.63,3.898,31.782,1.664,0.075,1444.0,48.823,1.127,44.774,0.0,6.865,126.014,9.138,3.273,4.194,13.79,38.499,2.015,0.075,395.0,49.114,1.143,47.183,0.0,7.351,138.677,5.726,4.686,5.295,24.218,29.591,1.549,0.071,417.0,51.319,1.072,43.662,0.0,-7.346,-145.863,13.9,-4.884,-6.389,-10.494,29.863,1.563,0.074,390.0,43.59,1.146,43.451,0.0,8.86,535.176,4.524,19.205,30.341,118.286,27.866,1.459,0.069,244.0,52.049,1.19,44.42,0.0,bb_neutral,[10.   1.5],1.5,,,,
30.0,bb_neutral^30.0^1.9,2026-03-02 01:00:00,2026-06-17 18:15:00,48.76,284.117,15.547,8.793,11.019,18.275,32.311,1.691,0.171,629.0,55.326,1.062,45.385,0.0,14.272,414.742,8.774,10.683,12.323,47.269,38.823,2.032,0.159,187.0,55.615,1.052,48.72,0.0,16.19,529.924,3.892,17.598,22.688,136.173,30.112,1.576,0.172,173.0,61.85,0.913,43.125,0.0,8.303,175.182,12.062,5.669,7.697,14.523,30.903,1.618,0.174,165.0,49.697,1.244,45.282,0.0,3.029,91.539,5.892,3.26,4.754,15.535,28.083,1.47,0.157,107.0,53.271,1.023,43.445,0.0,bb_neutral,[30.   1.9],1.9,,,,
8.0,kc_neutral^8.0^3.0^1.5,2026-03-02 01:00:00,2026-06-17 18:15:00,19.067,80.642,13.885,2.508,3.135,5.808,32.153,1.683,0.386,279.0,50.896,1.188,45.256,0.0,0.643,8.191,13.885,0.214,0.241,0.59,38.285,2.004,0.307,97.0,49.485,1.059,48.079,0.0,7.792,150.979,5.519,5.008,6.277,27.357,30.146,1.578,0.397,75.0,58.667,1.032,43.662,0.0,4.284,70.296,7.696,2.268,3.309,9.134,30.999,1.623,0.443,65.0,47.692,1.338,45.282,0.0,4.816,178.537,3.745,6.38,9.524,47.669,27.986,1.465,0.373,45.0,44.444,1.788,42.904,0.0,kc_neutral,[8.  3.  1.5],3.0,1.5,,,
16.0,kc_neutral^16.0^10.0^1.9,2026-03-02 01:00:00,2026-06-17 18:15:00,40.427,215.957,13.041,6.705,8.146,16.559,32.21,1.686,0.213,507.0,56.213,1.022,45.719,0.0,0.076,0.94,13.041,0.024,0.027,0.072,38.83,2.032,0.194,153.0,54.902,0.836,47.695,0.0,13.586,376.999,5.695,12.657,16.065,66.2,29.786,1.559,0.19,157.0,51.592,1.347,43.461,0.0,12.693,355.641,7.627,11.507,15.583,46.627,30.907,1.618,0.264,109.0,56.881,1.15,46.549,0.0,9.175,576.404,4.045,20.65,30.595,142.499,27.913,1.461,0.184,91.0,64.835,0.86,44.637,0.0,kc_neutral,[16.  10.   1.9],10.0,1.9,,,
10.0,tsi_neutral^10^7^5.0^-5.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,18.972,80.15,14.46,2.511,3.464,5.543,31.923,1.671,0.189,569.0,48.155,1.259,43.81,0.0,-9.341,-199.448,13.99,-5.137,-7.46,-14.256,38.823,2.032,0.175,170.0,40.588,1.17,42.125,0.0,7.513,143.129,6.245,4.874,7.06,22.919,29.365,1.537,0.185,161.0,47.205,1.45,42.723,0.0,18.811,791.29,10.184,26.278,34.706,77.698,30.112,1.576,0.196,147.0,55.102,1.386,46.408,0.0,3.195,98.376,5.476,3.512,4.526,17.965,28.01,1.466,0.18,93.0,51.613,1.168,44.529,0.0,tsi_neutral,[10 7 5.0 -5.0 'SMA'],7,5.0,-5.0,SMA,
14.0,tsi_neutral^14^13^20.0^-20.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,74.61,561.059,9.248,17.341,23.967,60.67,32.354,1.693,0.295,365.0,55.616,1.294,44.959,0.0,44.437,9044.261,5.215,233.71,377.525,1734.144,38.699,2.026,0.273,109.0,61.468,1.557,47.055,0.0,7.279,136.742,5.76,4.532,5.926,23.74,30.176,1.579,0.268,111.0,57.658,0.922,42.321,0.0,0.382,4.96,9.248,0.16,0.189,0.536,31.063,1.626,0.331,87.0,43.678,1.323,45.704,0.0,12.716,1255.518,3.094,44.675,68.06,405.855,28.103,1.471,0.275,61.0,59.016,1.356,44.637,0.0,tsi_neutral,[14 13 20.0 -20.0 'SMA'],13,20.0,-20.0,SMA,
90.0,rsi_neutral^90^70^30,2026-03-02 01:00:00,2026-06-17 18:15:00,7.509,27.807,16.8,0.859,1.09,1.655,32.358,1.694,11.971,9.0,88.889,0.248,44.774,0.0,5.074,83.655,9.453,2.152,2.517,8.849,38.873,2.035,9.913,3.0,66.667,1.689,48.079,0.0,3.196,47.082,8.575,1.561,1.937,5.491,30.152,1.578,29.78,1.0,100.0,100.0,43.192,0.0,-2.606,-38.614,11.236,-1.245,-1.793,-3.437,31.011,1.623,4.112,7.0,85.714,0.134,44.507,0.0,1.387,34.972,7.218,1.248,1.874,4.845,28.033,1.467,16.779,1.0,100.0,100.0,42.037,0.0,rsi_neutral,[90 70 30],70,30,,,
8.0,rsi_neutral^8^75^25,2026-03-02 01:00:00,2026-06-17 18:15:00,48.171,278.986,10.753,8.696,10.69,25.944,32.084,1.679,0.208,517.0,56.093,1.061,46.053,0.0,6.718,122.237,8.775,3.2,3.584,13.93,38.2,1.999,0.202,147.0,61.905,0.723,48.784,0.0,12.718,334.18,6.684,11.124,14.047,49.997,30.042,1.572,0.176,169.0,50.296,1.373,43.729,0.0,12.409,341.264,8.708,11.032,14.814,39.187,30.935,1.619,0.24,120.0,55.0,1.191,46.761,0.0,10.117,715.599,4.164,25.563,39.126,171.864,27.994,1.465,0.2,84.0,59.524,1.098,44.204,0.0,rsi_neutral,[ 8 75 25],75,25,,,
8.0,stoch_k_neutral^8^2^65^35,2026-03-02 01:00:00,2026-06-17 18:15:00,24.239,108.634,17.22,3.404,4.599,6.309,31.916,1.671,0.074,1462.0,50.479,1.099,44.959,0.0,8.492,172.108,7.717,4.477,6.362,22.304,38.443,2.012,0.067,442.0,52.715,1.015,45.391,0.0,-2.834,-40.884,14.994,-1.411,-1.714,-2.727,28.973,1.517,0.077,385.0,48.312,1.016,43.26,0.0,13.585,403.615,6.368,13.037,18.565,63.381,30.959,1.62,0.076,381.0,51.444,1.194,46.338,0.0,4.267,148.403,4.241,5.28,7.225,34.996,28.107,1.471,0.066,256.0,48.828,1.214,44.962,0.0,stoch_k_neutral,[ 8  2 65 35],2,65,35,,
14.0,stoch_k_neutral^14^13^70^30,2026-03-02 01:00:00,2026-06-17 18:15:00,52.684,319.543,13.85,9.891,12.532,23.072,32.306,1.691,0.276,391.0,56.01,1.128,45.126,0.0,4.418,70.062,13.85,1.809,2.205,5.059,38.722,2.027,0.266,112.0,54.464,0.94,45.583,0.0,27.329,1835.912,3.172,60.989,85.821,578.795,30.103,1.576,0.257,116.0,59.483,1.503,44.534,0.0,3.914,62.787,7.49,2.026,2.436,8.383,30.998,1.623,0.297,97.0,52.577,1.035,45.915,0.0,11.055,881.024,3.814,31.393,48.272,230.97,28.065,1.469,0.243,69.0,56.522,1.393,44.204,0.0,stoch_k_neutral,[14 13 70 30],13,70,30,,
11.0,stoch_d_neutral^11^8^3^70^30,2026-03-02 01:00:00,2026-06-17 18:15:00,40.236,214.504,16.85,6.731,8.609,12.73,31.867,1.668,0.202,533.0,52.72,1.153,45.052,0.0,-3.62,-54.772,16.85,-1.413,-1.719,-3.25,38.75,2.028,0.207,144.0,47.222,1.043,45.327,0.0,31.543,2786.188,4.391,97.17,142.927,634.506,28.673,1.501,0.201,148.0,61.486,1.422,45.808,0.0,10.978,275.05,7.03,8.97,11.584,39.128,30.664,1.605,0.201,143.0,55.944,1.038,46.197,0.0,0.159,3.526,5.318,0.126,0.17,0.663,27.995,1.465,0.166,101.0,43.564,1.319,41.712,0.0,stoch_d_neutral,[11  8  3 70 30],8,3,70,30,
220.0,stoch_d_neutral^220^88^198^80^20,2026-03-02 01:00:00,2026-06-17 18:15:00,68.616,487.264,9.453,15.07,20.098,51.545,32.333,1.692,6.734,16.0,87.5,1.54,46.219,0.0,4.915,80.273,9.453,2.065,2.459,8.492,38.879,2.035,9.913,3.0,66.667,3.122,48.015,0.0,27.75,1915.921,3.325,63.693,89.779,576.195,30.081,1.574,4.254,7.0,100.0,100.0,45.137,0.0,14.811,477.128,7.755,15.405,24.23,61.528,30.972,1.621,4.112,7.0,71.429,1.43,46.972,0.0,10.023,700.54,4.915,25.025,38.782,142.53,27.994,1.465,8.389,2.0,100.0,100.0,43.879,0.0,stoch_d_neutral,[220  88 198  80  20],88,198,80,20,
17.0,kdj_k_neutral^17^8^85^15,2026-03-02 01:00:00,2026-06-17 18:15:00,19.269,81.681,17.254,2.525,3.162,4.734,32.346,1.693,0.346,311.0,53.055,1.057,45.015,0.0,1.697,22.951,11.148,0.591,0.667,2.059,38.842,2.033,0.342,87.0,59.77,0.714,47.823,0.0,8.829,182.273,6.727,6.046,7.452,27.096,30.146,1.578,0.32,93.0,54.839,1.161,44.601,0.0,8.275,174.279,10.221,5.628,8.291,17.051,30.967,1.621,0.369,78.0,48.718,1.423,45.563,0.0,0.016,0.35,8.356,0.012,0.019,0.042,28.107,1.471,0.3,56.0,44.643,1.257,40.195,0.0,kdj_k_neutral,[17  8 85 15],8,85,15,,
11.0,kdj_k_neutral^11^3^85^15,2026-03-02 01:00:00,2026-06-17 18:15:00,48.791,284.386,12.181,8.816,11.025,23.347,32.259,1.689,0.149,721.0,54.508,1.073,46.164,0.0,8.381,168.698,11.956,4.349,4.862,14.11,38.787,2.03,0.146,203.0,56.158,0.912,48.335,0.0,15.48,484.272,4.834,16.26,19.87,100.187,29.783,1.559,0.158,189.0,60.847,0.927,45.473,0.0,12.481,344.893,8.618,11.11,16.621,40.021,31.043,1.625,0.156,185.0,49.73,1.35,46.408,0.0,5.26,205.362,5.529,7.294,11.855,37.141,28.155,1.474,0.114,147.0,49.66,1.244,43.12,0.0,kdj_k_neutral,[11  3 85 15],3,85,15,,
11.0,kdj_d_neutral^11^4^6^70^30,2026-03-02 01:00:00,2026-06-17 18:15:00,29.361,139.246,19.917,4.315,5.459,6.991,32.272,1.689,0.202,533.0,51.595,1.132,45.182,0.0,-8.838,-182.963,19.917,-4.738,-5.679,-9.186,38.618,2.021,0.198,150.0,49.333,0.859,44.942,0.0,25.3,1489.811,4.776,49.358,70.959,311.967,30.184,1.58,0.199,150.0,60.0,1.253,45.137,0.0,13.598,404.302,6.941,13.086,16.199,58.253,30.895,1.617,0.206,140.0,55.0,1.145,47.887,0.0,0.182,4.043,4.836,0.144,0.207,0.836,28.035,1.467,0.177,95.0,36.842,1.748,41.603,0.0,kdj_d_neutral,[11  4  6 70 30],4,6,70,30,
240.0,kdj_d_neutral^240^168^168^75^25,2026-03-02 01:00:00,2026-06-17 18:15:00,52.513,317.952,9.453,9.831,12.572,33.635,32.341,1.693,6.734,16.0,75.0,1.863,45.849,0.0,11.892,297.518,9.453,7.653,9.142,31.473,38.874,2.035,9.913,3.0,66.667,100.0,48.143,0.0,11.778,291.824,6.201,9.685,11.508,47.058,30.132,1.577,4.254,7.0,85.714,0.871,43.729,0.0,11.288,288.568,7.561,9.314,14.205,38.163,30.983,1.622,4.112,7.0,57.143,1.987,46.69,0.0,10.019,700.015,4.918,25.006,38.785,142.34,27.994,1.465,8.389,2.0,100.0,100.0,44.204,0.0,kdj_d_neutral,[240 168 168  75  25],168,168,75,25,
20.0,smi_neutral^20^6^25.0^-25.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,26.781,123.456,13.579,3.818,4.822,9.092,32.333,1.692,0.287,375.0,54.133,1.046,44.125,0.0,-0.91,-11.772,13.579,-0.304,-0.368,-0.867,38.762,2.029,0.275,108.0,53.704,0.856,45.391,0.0,15.1,461.156,4.624,15.291,20.854,99.726,30.159,1.579,0.292,102.0,55.882,1.239,43.26,0.0,8.671,187.305,6.886,6.048,7.337,27.199,30.97,1.621,0.285,101.0,56.436,1.018,45.493,0.0,2.791,82.103,3.731,2.916,4.459,22.008,28.159,1.474,0.25,67.0,49.254,1.212,41.387,0.0,smi_neutral,[20 6 25.0 -25.0 'SMA'],6,25.0,-25.0,SMA,
200.0,smi_neutral^200^100^35.0^-35.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,56.237,353.553,6.738,10.932,14.906,52.468,32.341,1.693,5.13,21.0,71.429,2.156,44.978,0.0,10.506,241.091,5.734,6.202,7.261,42.046,38.874,2.035,5.948,5.0,80.0,15.478,48.079,0.0,18.531,704.496,5.193,23.397,38.292,135.657,30.111,1.576,4.254,7.0,85.714,1.125,42.522,0.0,13.271,386.224,6.738,12.464,19.526,57.317,30.988,1.622,3.598,8.0,62.5,1.722,45.704,0.0,5.82,242.762,4.493,8.664,13.226,54.027,28.02,1.467,4.195,4.0,50.0,3.646,42.687,0.0,smi_neutral,[200 100 35.0 -35.0 'SMA'],100,35.0,-35.0,SMA,
220.0,smi_d_neutral^220^66^110^30.0^-30.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,30.886,148.933,15.596,4.632,6.276,9.549,32.151,1.683,5.13,21.0,61.905,1.358,44.755,0.0,-9.838,-216.607,11.112,-5.572,-6.617,-19.493,38.875,2.035,4.956,6.0,33.333,0.395,45.134,0.0,10.868,254.433,7.054,8.671,13.387,36.069,29.344,1.536,4.254,7.0,57.143,2.022,42.723,0.0,19.396,848.587,6.225,27.406,44.458,136.326,30.964,1.621,3.198,9.0,66.667,2.643,46.972,0.0,10.114,715.071,4.836,25.544,39.604,147.85,27.993,1.465,8.389,2.0,100.0,100.0,44.095,0.0,smi_d_neutral,[220 66 110 30.0 -30.0 'SMA'],66,110,30.0,-30.0,SMA
230.0,smi_d_neutral^230^69^69^30.0^-30.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,60.733,399.322,8.004,12.351,16.983,49.893,32.332,1.692,4.31,25.0,64.0,2.245,44.978,0.0,1.916,26.243,8.004,0.675,0.808,3.279,38.873,2.035,4.248,7.0,57.143,0.912,46.095,0.0,20.659,900.699,3.375,29.921,47.5,266.88,30.102,1.576,2.978,10.0,60.0,5.286,43.058,0.0,18.422,754.981,6.739,24.386,39.853,112.038,30.96,1.62,3.198,9.0,66.667,2.24,46.408,0.0,10.916,854.607,4.308,30.535,47.368,198.385,27.988,1.465,8.389,2.0,100.0,100.0,44.095,0.0,smi_d_neutral,[230 69 69 30.0 -30.0 'SMA'],69,69,30.0,-30.0,SMA
29.0,rvi_neutral^29^25.0^-25.0^EMA,2026-03-02 01:00:00,2026-06-17 18:15:00,12.615,49.565,15.237,1.532,1.895,3.253,32.343,1.693,0.616,175.0,52.0,1.108,45.126,0.0,3.905,60.075,11.561,1.545,1.769,5.196,38.876,2.035,0.607,49.0,57.143,0.901,48.464,0.0,1.938,26.544,10.556,0.88,1.101,2.515,30.172,1.579,0.634,47.0,48.936,1.195,42.656,0.0,2.227,32.246,8.449,1.042,1.384,3.817,30.943,1.62,0.738,39.0,51.282,1.075,45.634,0.0,3.581,115.18,4.29,4.112,6.188,26.85,28.013,1.466,0.39,43.0,48.837,1.394,42.579,0.0,rvi_neutral,[29 25.0 -25.0 'EMA'],25.0,-25.0,EMA,,
